Name,Team,Oppt,week,Points_FD,Salary_FD,Points_DK,Salary_DK,Points_YH,Salary_YH,logo,last_name,first_name,season,position,depth_chart_position,jersey_number,status,full_name,birth_date,height,weight,college,high_school,gsis_id,espn_id,sportradar_id,yahoo_id,rotowire_id,pff_id,fantasy_data_id,sleeper_id,update_dt,headshot_url,headshot_url2,name,Team.y,logo_def,game_id,posteam,rusher_player_name,noruns,nopass,noplays,touchdown,yards_gained,touchdown_rush,yards_rushing,epa
"Ingram, Mark",BAL,HOU,2,14.7,6200,15.7,5400,14.7,20,<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/1/16/Baltimore_Ravens_logo.svg/193px-Baltimore_Ravens_logo.svg.png' height='12'></img>,Ingram,Mark,2020,RB,RB,21,Active,Mark Ingram,1989-12-21,5-9,215,Alabama,Southwestern Academy (MI),00-0027966,13981,f336567d-44a9-4245-8452-1dd485fd70fb,24815,7244,6180,13337,956,2021-02-27T07:11:01.619720Z,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/13981.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/13981.png' height='20'></img>,"Ingram, Mark","",<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/2/28/Houston_Texans_logo.svg/100px-Houston_Texans_logo.svg.png' height='12'></img>,2020_02_BAL_HOU,BAL,M.Ingram,9,0,9,1,55,1,55,4.20520032951026
"Ingram, Mark",BAL,NWE,10,3.9,5700,4.9,5000,3.9,18,<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/1/16/Baltimore_Ravens_logo.svg/193px-Baltimore_Ravens_logo.svg.png' height='12'></img>,Ingram,Mark,2020,RB,RB,21,Active,Mark Ingram,1989-12-21,5-9,215,Alabama,Southwestern Academy (MI),00-0027966,13981,f336567d-44a9-4245-8452-1dd485fd70fb,24815,7244,6180,13337,956,2021-02-27T07:11:01.619720Z,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/13981.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/13981.png' height='20'></img>,"Ingram, Mark","",<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/b/b9/New_England_Patriots_logo.svg/100px-New_England_Patriots_logo.svg.png' height='12'></img>,2020_10_BAL_NE,BAL,M.Ingram,5,0,5,0,5,0,5,-5.68116309423931
"Ingram, Mark",BAL,PHI,6,2,6000,2,5100,2,17,<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/1/16/Baltimore_Ravens_logo.svg/193px-Baltimore_Ravens_logo.svg.png' height='12'></img>,Ingram,Mark,2020,RB,RB,21,Active,Mark Ingram,1989-12-21,5-9,215,Alabama,Southwestern Academy (MI),00-0027966,13981,f336567d-44a9-4245-8452-1dd485fd70fb,24815,7244,6180,13337,956,2021-02-27T07:11:01.619720Z,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/13981.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/13981.png' height='20'></img>,"Ingram, Mark","",<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/8/8e/Philadelphia_Eagles_logo.svg/100px-Philadelphia_Eagles_logo.svg.png' height='12'></img>,2020_06_BAL_PHI,BAL,M.Ingram,5,0,5,0,20,0,20,0.0324336608173326
"Ingram, Mark",BAL,WAS,4,10.2,6500,10.7,5700,10.2,15,<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/1/16/Baltimore_Ravens_logo.svg/193px-Baltimore_Ravens_logo.svg.png' height='12'></img>,Ingram,Mark,2020,RB,RB,21,Active,Mark Ingram,1989-12-21,5-9,215,Alabama,Southwestern Academy (MI),00-0027966,13981,f336567d-44a9-4245-8452-1dd485fd70fb,24815,7244,6180,13337,956,2021-02-27T07:11:01.619720Z,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/13981.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/13981.png' height='20'></img>,"Ingram, Mark","",<img src = 'https://upload.wikimedia.org/wikipedia/commons/thumb/7/72/Washington_football_team_wlogo.svg/100px-Washington_football_team_wlogo.svg.png' height='12'></img>,2020_04_BAL_WAS,BAL,M.Ingram,8,0,8,1,34,1,34,1.07528398040449
"Jackson, Justin",LAC,ATL,14,3.4,4800,4.9,4000,3.4,12,<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/7/72/NFL_Chargers_logo.svg/100px-NFL_Chargers_logo.svg.png' height='12'></img>,Jackson,Justin,2020,RB,RB,22,Active,Justin Jackson,1996-04-22,6-0,200,Northwestern,Glenbard North (IL),00-0034440,3116136,e6c3f896-0223-4fc2-be09-c959ea4a475c,31221,12724,29539,20064,5131,2021-02-27T07:11:01.619720Z,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3116136.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3116136.png' height='20'></img>,"Jackson, Justin","",<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/c/c5/Atlanta_Falcons_logo.svg/192px-Atlanta_Falcons_logo.svg.png' height='12'></img>,2020_14_ATL_LAC,LAC,J.Jackson,3,0,3,0,9,0,9,-0.239681941806339
"Jackson, Justin",LAC,DEN,16,0.4,4700,0.4,4000,0.4,15,<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/7/72/NFL_Chargers_logo.svg/100px-NFL_Chargers_logo.svg.png' height='12'></img>,Jackson,Justin,2020,RB,RB,22,Active,Justin Jackson,1996-04-22,6-0,200,Northwestern,Glenbard North (IL),00-0034440,3116136,e6c3f896-0223-4fc2-be09-c959ea4a475c,31221,12724,29539,20064,5131,2021-02-27T07:11:01.619720Z,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3116136.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3116136.png' height='20'></img>,"Jackson, Justin","",<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/4/44/Denver_Broncos_logo.svg/100px-Denver_Broncos_logo.svg.png' height='12'></img>,2020_16_DEN_LAC,LAC,J.Jackson,2,0,2,0,4,0,4,-1.33118453196948
"Jackson, Justin",LAC,DEN,8,15.7,5800,17.2,4800,15.7,15,<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/7/72/NFL_Chargers_logo.svg/100px-NFL_Chargers_logo.svg.png' height='12'></img>,Jackson,Justin,2020,RB,RB,22,Active,Justin Jackson,1996-04-22,6-0,200,Northwestern,Glenbard North (IL),00-0034440,3116136,e6c3f896-0223-4fc2-be09-c959ea4a475c,31221,12724,29539,20064,5131,2021-02-27T07:11:01.619720Z,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3116136.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3116136.png' height='20'></img>,"Jackson, Justin","",<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/4/44/Denver_Broncos_logo.svg/100px-Denver_Broncos_logo.svg.png' height='12'></img>,2020_08_LAC_DEN,LAC,J.Jackson,17,0,17,0,89,0,89,1.07341403124155
"Jackson, Justin",LAC,JAC,7,8,6100,10.5,4900,8,16,<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/7/72/NFL_Chargers_logo.svg/100px-NFL_Chargers_logo.svg.png' height='12'></img>,Jackson,Justin,2020,RB,RB,22,Active,Justin Jackson,1996-04-22,6-0,200,Northwestern,Glenbard North (IL),00-0034440,3116136,e6c3f896-0223-4fc2-be09-c959ea4a475c,31221,12724,29539,20064,5131,2021-02-27T07:11:01.619720Z,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3116136.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3116136.png' height='20'></img>,"Jackson, Justin","",<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/7/74/Jacksonville_Jaguars_logo.svg/100px-Jacksonville_Jaguars_logo.svg.png' height='12'></img>,2020_07_JAX_LAC,LAC,J.Jackson,5,0,5,0,12,0,12,-3.07320414320566
"Jackson, Justin",LAC,LVR,9,0,5900,0,4900,0,20,<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/7/72/NFL_Chargers_logo.svg/100px-NFL_Chargers_logo.svg.png' height='12'></img>,Jackson,Justin,2020,RB,RB,22,Active,Justin Jackson,1996-04-22,6-0,200,Northwestern,Glenbard North (IL),00-0034440,3116136,e6c3f896-0223-4fc2-be09-c959ea4a475c,31221,12724,29539,20064,5131,2021-02-27T07:11:01.619720Z,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3116136.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3116136.png' height='20'></img>,"Jackson, Justin","",<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/4/48/Las_Vegas_Raiders_logo.svg/100px-Las_Vegas_Raiders_logo.svg.png' height='12'></img>,,,,,,,,,,,
"Jackson, Justin",LAC,CIN,1,0.4,4500,0.4,4400,0.4,10,<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/7/72/NFL_Chargers_logo.svg/100px-NFL_Chargers_logo.svg.png' height='12'></img>,Jackson,Justin,2020,RB,RB,22,Active,Justin Jackson,1996-04-22,6-0,200,Northwestern,Glenbard North (IL),00-0034440,3116136,e6c3f896-0223-4fc2-be09-c959ea4a475c,31221,12724,29539,20064,5131,2021-02-27T07:11:01.619720Z,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3116136.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3116136.png' height='20'></img>,"Jackson, Justin","",<img src = 'https://upload.wikimedia.org/wikipedia/commons/thumb/8/81/Cincinnati_Bengals_logo.svg/100px-Cincinnati_Bengals_logo.svg.png' height='12'></img>,2020_01_LAC_CIN,LAC,J.Jackson,2,0,2,0,4,0,4,-0.913071026559919
"Jackson, Justin",LAC,KAN,17,12.9,4600,13.4,4000,12.9,10,<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/7/72/NFL_Chargers_logo.svg/100px-NFL_Chargers_logo.svg.png' height='12'></img>,Jackson,Justin,2020,RB,RB,22,Active,Justin Jackson,1996-04-22,6-0,200,Northwestern,Glenbard North (IL),00-0034440,3116136,e6c3f896-0223-4fc2-be09-c959ea4a475c,31221,12724,29539,20064,5131,2021-02-27T07:11:01.619720Z,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3116136.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3116136.png' height='20'></img>,"Jackson, Justin","",<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/e/e1/Kansas_City_Chiefs_logo.svg/100px-Kansas_City_Chiefs_logo.svg.png' height='12'></img>,2020_17_LAC_KC,LAC,J.Jackson,9,0,9,0,72,0,72,4.62626790482318
"Jackson, Justin",LAC,NOR,5,11.9,5400,14.4,4300,11.9,13,<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/7/72/NFL_Chargers_logo.svg/100px-NFL_Chargers_logo.svg.png' height='12'></img>,Jackson,Justin,2020,RB,RB,22,Active,Justin Jackson,1996-04-22,6-0,200,Northwestern,Glenbard North (IL),00-0034440,3116136,e6c3f896-0223-4fc2-be09-c959ea4a475c,31221,12724,29539,20064,5131,2021-02-27T07:11:01.619720Z,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3116136.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3116136.png' height='20'></img>,"Jackson, Justin","",<img src = 'https://upload.wikimedia.org/wikipedia/commons/thumb/5/50/New_Orleans_Saints_logo.svg/98px-New_Orleans_Saints_logo.svg.png' height='12'></img>,2020_05_LAC_NO,LAC,J.Jackson,15,0,15,0,71,0,71,0.462685790669639
"Jackson, Justin",LAC,TAM,4,3.1,4800,4.1,4000,3.1,10,<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/7/72/NFL_Chargers_logo.svg/100px-NFL_Chargers_logo.svg.png' height='12'></img>,Jackson,Justin,2020,RB,RB,22,Active,Justin Jackson,1996-04-22,6-0,200,Northwestern,Glenbard North (IL),00-0034440,3116136,e6c3f896-0223-4fc2-be09-c959ea4a475c,31221,12724,29539,20064,5131,2021-02-27T07:11:01.619720Z,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3116136.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3116136.png' height='20'></img>,"Jackson, Justin","",<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/a/a2/Tampa_Bay_Buccaneers_logo.svg/100px-Tampa_Bay_Buccaneers_logo.svg.png' height='12'></img>,2020_04_LAC_TB,LAC,J.Jackson,6,0,6,0,9,0,9,-3.21442364243558
"Jacobs, Josh",LVR,BUF,4,8.8,8000,10.3,6800,8.8,29,<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/4/48/Las_Vegas_Raiders_logo.svg/100px-Las_Vegas_Raiders_logo.svg.png' height='12'></img>,Jacobs,Josh,2020,RB,RB,28,Active,Josh Jacobs,1998-02-11,5-10,220,Alabama,McLain (OK),00-0035700,4047365,61694ab9-b099-408e-b48d-6a643dd069ec,31856,13582,45953,20824,5850,2021-02-27T07:11:01.619720Z,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/4047365.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/4047365.png' height='20'></img>,"Jacobs, Josh","",<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/7/77/Buffalo_Bills_logo.svg/189px-Buffalo_Bills_logo.svg.png' height='12'></img>,2020_04_BUF_LV,LVR,J.Jacobs,15,0,15,0,48,0,48,-7.73944160080282
"Jacobs, Josh",LVR,DEN,10,27.6,7500,32.6,6500,27.6,23,<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/4/48/Las_Vegas_Raiders_logo.svg/100px-Las_Vegas_Raiders_logo.svg.png' height='12'></img>,Jacobs,Josh,2020,RB,RB,28,Active,Josh Jacobs,1998-02-11,5-10,220,Alabama,McLain (OK),00-0035700,4047365,61694ab9-b099-408e-b48d-6a643dd069ec,31856,13582,45953,20824,5850,2021-02-27T07:11:01.619720Z,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/4047365.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/4047365.png' height='20'></img>,"Jacobs, Josh","",<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/4/44/Denver_Broncos_logo.svg/100px-Denver_Broncos_logo.svg.png' height='12'></img>,2020_10_DEN_LV,LVR,J.Jacobs,21,0,21,2,112,2,112,0.133070804178715
"Jacobs, Josh",LVR,IND,14,8.9,7400,10.4,6300,8.9,26,<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/4/48/Las_Vegas_Raiders_logo.svg/100px-Las_Vegas_Raiders_logo.svg.png' height='12'></img>,Jacobs,Josh,2020,RB,RB,28,Active,Josh Jacobs,1998-02-11,5-10,220,Alabama,McLain (OK),00-0035700,4047365,61694ab9-b099-408e-b48d-6a643dd069ec,31856,13582,45953,20824,5850,2021-02-27T07:11:01.619720Z,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/4047365.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/4047365.png' height='20'></img>,"Jacobs, Josh","",<img src = 'https://upload.wikimedia.org/wikipedia/commons/thumb/0/00/Indianapolis_Colts_logo.svg/100px-Indianapolis_Colts_logo.svg.png' height='12'></img>,2020_14_IND_LV,LVR,J.Jacobs,13,0,13,0,49,0,49,-2.6142905933666
"Jacobs, Josh",LVR,KAN,11,12.9,7500,13.4,7100,12.9,25,<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/4/48/Las_Vegas_Raiders_logo.svg/100px-Las_Vegas_Raiders_logo.svg.png' height='12'></img>,Jacobs,Josh,2020,RB,RB,28,Active,Josh Jacobs,1998-02-11,5-10,220,Alabama,McLain (OK),00-0035700,4047365,61694ab9-b099-408e-b48d-6a643dd069ec,31856,13582,45953,20824,5850,2021-02-27T07:11:01.619720Z,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/4047365.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/4047365.png' height='20'></img>,"Jacobs, Josh","",<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/e/e1/Kansas_City_Chiefs_logo.svg/100px-Kansas_City_Chiefs_logo.svg.png' height='12'></img>,2020_11_KC_LV,LVR,J.Jacobs,17,0,17,1,55,1,55,-2.69667293861858
"Jacobs, Josh",LVR,LAC,15,18.9,7400,20.4,6500,18.9,25,<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/4/48/Las_Vegas_Raiders_logo.svg/100px-Las_Vegas_Raiders_logo.svg.png' height='12'></img>,Jacobs,Josh,2020,RB,RB,28,Active,Josh Jacobs,1998-02-11,5-10,220,Alabama,McLain (OK),00-0035700,4047365,61694ab9-b099-408e-b48d-6a643dd069ec,31856,13582,45953,20824,5850,2021-02-27T07:11:01.619720Z,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/4047365.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/4047365.png' height='20'></img>,"Jacobs, Josh","",<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/7/72/NFL_Chargers_logo.svg/100px-NFL_Chargers_logo.svg.png' height='12'></img>,2020_15_LAC_LV,LVR,J.Jacobs,26,0,26,1,76,1,76,-9.02304765797453
"Jacobs, Josh",LVR,MIA,16,6.9,7800,6.9,6600,6.9,23,<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/4/48/Las_Vegas_Raiders_logo.svg/100px-Las_Vegas_Raiders_logo.svg.png' height='12'></img>,Jacobs,Josh,2020,RB,RB,28,Active,Josh Jacobs,1998-02-11,5-10,220,Alabama,McLain (OK),00-0035700,4047365,61694ab9-b099-408e-b48d-6a643dd069ec,31856,13582,45953,20824,5850,2021-02-27T07:11:01.619720Z,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/4047365.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/4047365.png' height='20'></img>,"Jacobs, Josh","",<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/3/37/Miami_Dolphins_logo.svg/100px-Miami_Dolphins_logo.svg.png' height='12'></img>,2020_16_MIA_LV,LVR,J.Jacobs,13,0,13,0,69,0,69,-0.643753312819172
"Jacobs, Josh",LVR,NOR,2,12,8400,13.5,7500,12,29,<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/4/48/Las_Vegas_Raiders_logo.svg/100px-Las_Vegas_Raiders_logo.svg.png' height='12'></img>,Jacobs,Josh,2020,RB,RB,28,Active,Josh Jacobs,1998-02-11,5-10,220,Alabama,McLain (OK),00-0035700,4047365,61694ab9-b099-408e-b48d-6a643dd069ec,31856,13582,45953,20824,5850,2021-02-27T07:11:01.619720Z,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/4047365.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/4047365.png' height='20'></img>,"Jacobs, Josh","",<img src = 'https://upload.wikimedia.org/wikipedia/commons/thumb/5/50/New_Orleans_Saints_logo.svg/98px-New_Orleans_Saints_logo.svg.png' height='12'></img>,2020_02_NO_LV,LVR,J.Jacobs,27,0,27,0,88,0,88,-1.16537555393435
"Jacobs, Josh",LVR,TAM,7,4.6,7800,6.1,6300,4.6,26,<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/4/48/Las_Vegas_Raiders_logo.svg/100px-Las_Vegas_Raiders_logo.svg.png' height='12'></img>,Jacobs,Josh,2020,RB,RB,28,Active,Josh Jacobs,1998-02-11,5-10,220,Alabama,McLain (OK),00-0035700,4047365,61694ab9-b099-408e-b48d-6a643dd069ec,31856,13582,45953,20824,5850,2021-02-27T07:11:01.619720Z,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/4047365.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/4047365.png' height='20'></img>,"Jacobs, Josh","",<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/a/a2/Tampa_Bay_Buccaneers_logo.svg/100px-Tampa_Bay_Buccaneers_logo.svg.png' height='12'></img>,2020_07_TB_LV,LVR,J.Jacobs,10,0,10,0,17,0,17,-3.9623563720379
"Jacobs, Josh",LVR,ATL,12,3.9,8000,6.4,7200,3.9,25,<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/4/48/Las_Vegas_Raiders_logo.svg/100px-Las_Vegas_Raiders_logo.svg.png' height='12'></img>,Jacobs,Josh,2020,RB,RB,28,Active,Josh Jacobs,1998-02-11,5-10,220,Alabama,McLain (OK),00-0035700,4047365,61694ab9-b099-408e-b48d-6a643dd069ec,31856,13582,45953,20824,5850,2021-02-27T07:11:01.619720Z,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/4047365.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/4047365.png' height='20'></img>,"Jacobs, Josh","",<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/c/c5/Atlanta_Falcons_logo.svg/192px-Atlanta_Falcons_logo.svg.png' height='12'></img>,2020_12_LV_ATL,LVR,J.Jacobs,7,0,7,0,27,0,27,-10.0611938989023
"Jacobs, Josh",LVR,CAR,1,33.9,8200,35.9,6800,33.9,26,<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/4/48/Las_Vegas_Raiders_logo.svg/100px-Las_Vegas_Raiders_logo.svg.png' height='12'></img>,Jacobs,Josh,2020,RB,RB,28,Active,Josh Jacobs,1998-02-11,5-10,220,Alabama,McLain (OK),00-0035700,4047365,61694ab9-b099-408e-b48d-6a643dd069ec,31856,13582,45953,20824,5850,2021-02-27T07:11:01.619720Z,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/4047365.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/4047365.png' height='20'></img>,"Jacobs, Josh","",<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/1/1c/Carolina_Panthers_logo.svg/100px-Carolina_Panthers_logo.svg.png' height='12'></img>,2020_01_LV_CAR,LVR,J.Jacobs,25,0,25,3,93,3,93,2.98327157177846
"Jacobs, Josh",LVR,CLE,8,12.8,7800,15.8,6200,12.8,26,<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/4/48/Las_Vegas_Raiders_logo.svg/100px-Las_Vegas_Raiders_logo.svg.png' height='12'></img>,Jacobs,Josh,2020,RB,RB,28,Active,Josh Jacobs,1998-02-11,5-10,220,Alabama,McLain (OK),00-0035700,4047365,61694ab9-b099-408e-b48d-6a643dd069ec,31856,13582,45953,20824,5850,2021-02-27T07:11:01.619720Z,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/4047365.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/4047365.png' height='20'></img>,"Jacobs, Josh","",<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/d/d9/Cleveland_Browns_logo.svg/100px-Cleveland_Browns_logo.svg.png' height='12'></img>,2020_08_LV_CLE,LVR,J.Jacobs,31,0,31,0,129,0,129,2.1570401827048
"Jacobs, Josh",LVR,DEN,17,20.9,7400,20.9,6200,20.9,26,<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/4/48/Las_Vegas_Raiders_logo.svg/100px-Las_Vegas_Raiders_logo.svg.png' height='12'></img>,Jacobs,Josh,2020,RB,RB,28,Active,Josh Jacobs,1998-02-11,5-10,220,Alabama,McLain (OK),00-0035700,4047365,61694ab9-b099-408e-b48d-6a643dd069ec,31856,13582,45953,20824,5850,2021-02-27T07:11:01.619720Z,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/4047365.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/4047365.png' height='20'></img>,"Jacobs, Josh","",<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/4/44/Denver_Broncos_logo.svg/100px-Denver_Broncos_logo.svg.png' height='12'></img>,2020_17_LV_DEN,LVR,J.Jacobs,15,0,15,2,89,2,89,4.29196776170284
"Jacobs, Josh",LVR,KAN,5,21.5,8200,22.5,6300,21.5,28,<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/4/48/Las_Vegas_Raiders_logo.svg/100px-Las_Vegas_Raiders_logo.svg.png' height='12'></img>,Jacobs,Josh,2020,RB,RB,28,Active,Josh Jacobs,1998-02-11,5-10,220,Alabama,McLain (OK),00-0035700,4047365,61694ab9-b099-408e-b48d-6a643dd069ec,31856,13582,45953,20824,5850,2021-02-27T07:11:01.619720Z,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/4047365.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/4047365.png' height='20'></img>,"Jacobs, Josh","",<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/e/e1/Kansas_City_Chiefs_logo.svg/100px-Kansas_City_Chiefs_logo.svg.png' height='12'></img>,2020_05_LV_KC,LVR,J.Jacobs,23,0,23,2,77,2,77,-1.22133322746959
"Jacobs, Josh",LVR,LAC,9,13.3,7700,13.8,6300,13.3,29,<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/4/48/Las_Vegas_Raiders_logo.svg/100px-Las_Vegas_Raiders_logo.svg.png' height='12'></img>,Jacobs,Josh,2020,RB,RB,28,Active,Josh Jacobs,1998-02-11,5-10,220,Alabama,McLain (OK),00-0035700,4047365,61694ab9-b099-408e-b48d-6a643dd069ec,31856,13582,45953,20824,5850,2021-02-27T07:11:01.619720Z,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/4047365.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/4047365.png' height='20'></img>,"Jacobs, Josh","",<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/7/72/NFL_Chargers_logo.svg/100px-NFL_Chargers_logo.svg.png' height='12'></img>,2020_09_LV_LAC,LVR,J.Jacobs,14,0,14,1,65,1,65,2.35696332901716
"Jacobs, Josh",LVR,NWE,3,7.8,8300,10.3,7300,7.8,30,<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/4/48/Las_Vegas_Raiders_logo.svg/100px-Las_Vegas_Raiders_logo.svg.png' height='12'></img>,Jacobs,Josh,2020,RB,RB,28,Active,Josh Jacobs,1998-02-11,5-10,220,Alabama,McLain (OK),00-0035700,4047365,61694ab9-b099-408e-b48d-6a643dd069ec,31856,13582,45953,20824,5850,2021-02-27T07:11:01.619720Z,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/4047365.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/4047365.png' height='20'></img>,"Jacobs, Josh","",<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/b/b9/New_England_Patriots_logo.svg/100px-New_England_Patriots_logo.svg.png' height='12'></img>,2020_03_LV_NE,LVR,J.Jacobs,16,0,16,0,71,0,71,-5.80452929402236
